"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 1, 'train_acc': 0.0987, 'test_acc': 0.098, 'train_loss': 14.3053, 'test_loss': 14.3267}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 14, 'train_acc': 0.0912, 'test_acc': 0.0898, 'train_loss': 7.2265, 'test_loss': 7.287}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 15, 'train_acc': 0.1684, 'test_acc': 0.1674, 'train_loss': 5.2942, 'test_loss': 5.3621}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 16, 'train_acc': 0.1301, 'test_acc': 0.1284, 'train_loss': 4.8474, 'test_loss': 4.9227}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 17, 'train_acc': 0.1124, 'test_acc': 0.1103, 'train_loss': 5.5275, 'test_loss': 5.614}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 18, 'train_acc': 0.1661, 'test_acc': 0.1711, 'train_loss': 2.8224, 'test_loss': 2.8052}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 19, 'train_acc': 0.2094, 'test_acc': 0.2138, 'train_loss': 3.1257, 'test_loss': 3.1492}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 20, 'train_acc': 0.1173, 'test_acc': 0.1175, 'train_loss': 5.6831, 'test_loss': 5.6986}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 21, 'train_acc': 0.1659, 'test_acc': 0.1768, 'train_loss': 3.4641, 'test_loss': 3.4445}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 22, 'train_acc': 0.2653, 'test_acc': 0.268, 'train_loss': 2.6377, 'test_loss': 2.6504}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 23, 'train_acc': 0.1858, 'test_acc': 0.192, 'train_loss': 4.5622, 'test_loss': 4.6359}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 24, 'train_acc': 0.1296, 'test_acc': 0.1339, 'train_loss': 10.6684, 'test_loss': 10.6741}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 25, 'train_acc': 0.1182, 'test_acc': 0.1188, 'train_loss': 7.5146, 'test_loss': 7.5224}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 26, 'train_acc': 0.1672, 'test_acc': 0.1703, 'train_loss': 3.6862, 'test_loss': 3.7356}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 27, 'train_acc': 0.1942, 'test_acc': 0.1988, 'train_loss': 5.8055, 'test_loss': 5.725}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 28, 'train_acc': 0.2276, 'test_acc': 0.2204, 'train_loss': 2.4138, 'test_loss': 2.4345}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 29, 'train_acc': 0.1008, 'test_acc': 0.1004, 'train_loss': 4.5315, 'test_loss': 4.533}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 30, 'train_acc': 0.2054, 'test_acc': 0.2158, 'train_loss': 3.417, 'test_loss': 3.4157}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 31, 'train_acc': 0.1736, 'test_acc': 0.1842, 'train_loss': 3.9747, 'test_loss': 3.9746}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 32, 'train_acc': 0.2883, 'test_acc': 0.2984, 'train_loss': 3.0003, 'test_loss': 2.9762}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 33, 'train_acc': 0.2134, 'test_acc': 0.2204, 'train_loss': 4.4254, 'test_loss': 4.4257}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 34, 'train_acc': 0.1874, 'test_acc': 0.1918, 'train_loss': 5.0964, 'test_loss': 5.0989}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 35, 'train_acc': 0.4641, 'test_acc': 0.4643, 'train_loss': 1.8307, 'test_loss': 1.8461}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 36, 'train_acc': 0.3176, 'test_acc': 0.3161, 'train_loss': 2.8921, 'test_loss': 2.9161}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 37, 'train_acc': 0.1888, 'test_acc': 0.1882, 'train_loss': 3.291, 'test_loss': 3.3045}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 38, 'train_acc': 0.4234, 'test_acc': 0.4272, 'train_loss': 2.0516, 'test_loss': 2.0174}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 39, 'train_acc': 0.3637, 'test_acc': 0.3673, 'train_loss': 2.0905, 'test_loss': 2.0776}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 40, 'train_acc': 0.4762, 'test_acc': 0.4822, 'train_loss': 1.6789, 'test_loss': 1.6231}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 41, 'train_acc': 0.4045, 'test_acc': 0.4115, 'train_loss': 1.9092, 'test_loss': 1.8813}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 42, 'train_acc': 0.4728, 'test_acc': 0.4714, 'train_loss': 2.132, 'test_loss': 2.1357}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 43, 'train_acc': 0.4522, 'test_acc': 0.4631, 'train_loss': 1.8555, 'test_loss': 1.8436}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 44, 'train_acc': 0.3916, 'test_acc': 0.3907, 'train_loss': 2.6119, 'test_loss': 2.6902}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 45, 'train_acc': 0.5802, 'test_acc': 0.5784, 'train_loss': 1.7381, 'test_loss': 1.8026}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 46, 'train_acc': 0.4796, 'test_acc': 0.4844, 'train_loss': 2.2405, 'test_loss': 2.3166}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 47, 'train_acc': 0.3753, 'test_acc': 0.3805, 'train_loss': 2.6069, 'test_loss': 2.6449}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 48, 'train_acc': 0.4005, 'test_acc': 0.3988, 'train_loss': 2.3567, 'test_loss': 2.406}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 49, 'train_acc': 0.1724, 'test_acc': 0.1801, 'train_loss': 5.1548, 'test_loss': 5.1541}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 50, 'train_acc': 0.3154, 'test_acc': 0.3162, 'train_loss': 2.326, 'test_loss': 2.322}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 51, 'train_acc': 0.5729, 'test_acc': 0.5593, 'train_loss': 1.597, 'test_loss': 1.6373}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 52, 'train_acc': 0.3776, 'test_acc': 0.3906, 'train_loss': 2.7231, 'test_loss': 2.7142}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 53, 'train_acc': 0.4535, 'test_acc': 0.4603, 'train_loss': 1.8604, 'test_loss': 1.8741}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 54, 'train_acc': 0.499, 'test_acc': 0.5081, 'train_loss': 1.549, 'test_loss': 1.5012}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 55, 'train_acc': 0.4557, 'test_acc': 0.4531, 'train_loss': 1.9831, 'test_loss': 1.9697}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 56, 'train_acc': 0.6142, 'test_acc': 0.6162, 'train_loss': 1.3178, 'test_loss': 1.2656}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 57, 'train_acc': 0.6056, 'test_acc': 0.6115, 'train_loss': 1.5298, 'test_loss': 1.5144}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 58, 'train_acc': 0.5678, 'test_acc': 0.5694, 'train_loss': 1.8103, 'test_loss': 1.8414}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 59, 'train_acc': 0.4872, 'test_acc': 0.4887, 'train_loss': 2.5878, 'test_loss': 2.6603}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 60, 'train_acc': 0.5994, 'test_acc': 0.5944, 'train_loss': 1.6944, 'test_loss': 1.7205}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 61, 'train_acc': 0.4551, 'test_acc': 0.465, 'train_loss': 2.3842, 'test_loss': 2.3666}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 62, 'train_acc': 0.6655, 'test_acc': 0.6664, 'train_loss': 1.1391, 'test_loss': 1.1412}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 63, 'train_acc': 0.53, 'test_acc': 0.523, 'train_loss': 1.5643, 'test_loss': 1.5701}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 64, 'train_acc': 0.6162, 'test_acc': 0.6156, 'train_loss': 1.4157, 'test_loss': 1.3965}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 65, 'train_acc': 0.3598, 'test_acc': 0.3625, 'train_loss': 2.5191, 'test_loss': 2.5159}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 66, 'train_acc': 0.6284, 'test_acc': 0.6298, 'train_loss': 1.2379, 'test_loss': 1.2528}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 67, 'train_acc': 0.6128, 'test_acc': 0.6143, 'train_loss': 1.5182, 'test_loss': 1.4606}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 68, 'train_acc': 0.5192, 'test_acc': 0.5286, 'train_loss': 3.1199, 'test_loss': 3.1655}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 69, 'train_acc': 0.4512, 'test_acc': 0.4658, 'train_loss': 3.8981, 'test_loss': 3.9282}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 70, 'train_acc': 0.5185, 'test_acc': 0.5246, 'train_loss': 1.9335, 'test_loss': 1.9074}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 71, 'train_acc': 0.5619, 'test_acc': 0.5638, 'train_loss': 1.6637, 'test_loss': 1.5867}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 72, 'train_acc': 0.5101, 'test_acc': 0.5154, 'train_loss': 2.0634, 'test_loss': 2.0696}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 73, 'train_acc': 0.4428, 'test_acc': 0.4473, 'train_loss': 2.5275, 'test_loss': 2.5376}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 74, 'train_acc': 0.2584, 'test_acc': 0.2647, 'train_loss': 3.1755, 'test_loss': 3.1509}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 75, 'train_acc': 0.716, 'test_acc': 0.721, 'train_loss': 0.8101, 'test_loss': 0.7575}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 76, 'train_acc': 0.5712, 'test_acc': 0.5748, 'train_loss': 1.5537, 'test_loss': 1.5171}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 77, 'train_acc': 0.5864, 'test_acc': 0.5937, 'train_loss': 1.3206, 'test_loss': 1.3004}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 78, 'train_acc': 0.5813, 'test_acc': 0.575, 'train_loss': 1.1272, 'test_loss': 1.1334}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 79, 'train_acc': 0.6608, 'test_acc': 0.6625, 'train_loss': 1.1907, 'test_loss': 1.2038}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 80, 'train_acc': 0.6001, 'test_acc': 0.6018, 'train_loss': 1.2782, 'test_loss': 1.324}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 81, 'train_acc': 0.5958, 'test_acc': 0.5941, 'train_loss': 1.3112, 'test_loss': 1.322}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 82, 'train_acc': 0.5203, 'test_acc': 0.5273, 'train_loss': 1.8216, 'test_loss': 1.8086}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 83, 'train_acc': 0.4978, 'test_acc': 0.4988, 'train_loss': 1.7709, 'test_loss': 1.7841}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 84, 'train_acc': 0.5493, 'test_acc': 0.548, 'train_loss': 1.2923, 'test_loss': 1.3042}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 85, 'train_acc': 0.6164, 'test_acc': 0.6105, 'train_loss': 1.1516, 'test_loss': 1.1825}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 86, 'train_acc': 0.5582, 'test_acc': 0.5518, 'train_loss': 1.4775, 'test_loss': 1.5117}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 87, 'train_acc': 0.5543, 'test_acc': 0.5609, 'train_loss': 1.4087, 'test_loss': 1.4203}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 88, 'train_acc': 0.1408, 'test_acc': 0.1418, 'train_loss': 4.3424, 'test_loss': 4.3412}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 89, 'train_acc': 0.581, 'test_acc': 0.585, 'train_loss': 1.2116, 'test_loss': 1.1959}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 90, 'train_acc': 0.5822, 'test_acc': 0.5796, 'train_loss': 1.1785, 'test_loss': 1.1805}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 91, 'train_acc': 0.5702, 'test_acc': 0.5768, 'train_loss': 1.3318, 'test_loss': 1.3268}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 92, 'train_acc': 0.6315, 'test_acc': 0.6377, 'train_loss': 1.0491, 'test_loss': 1.0654}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 93, 'train_acc': 0.4662, 'test_acc': 0.4699, 'train_loss': 1.8142, 'test_loss': 1.7872}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 94, 'train_acc': 0.6398, 'test_acc': 0.649, 'train_loss': 1.0307, 'test_loss': 1.0087}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 95, 'train_acc': 0.6612, 'test_acc': 0.6684, 'train_loss': 1.0482, 'test_loss': 1.014}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 96, 'train_acc': 0.6176, 'test_acc': 0.6226, 'train_loss': 1.2827, 'test_loss': 1.2492}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 97, 'train_acc': 0.6529, 'test_acc': 0.6575, 'train_loss': 1.1096, 'test_loss': 1.0805}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 98, 'train_acc': 0.6446, 'test_acc': 0.6408, 'train_loss': 1.2047, 'test_loss': 1.2278}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 99, 'train_acc': 0.7345, 'test_acc': 0.7387, 'train_loss': 0.9504, 'test_loss': 0.9326}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 100, 'train_acc': 0.7491, 'test_acc': 0.7504, 'train_loss': 0.859, 'test_loss': 0.8483}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 101, 'train_acc': 0.7287, 'test_acc': 0.7308, 'train_loss': 0.9785, 'test_loss': 0.97}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 102, 'train_acc': 0.7669, 'test_acc': 0.7631, 'train_loss': 0.8248, 'test_loss': 0.8452}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 103, 'train_acc': 0.7582, 'test_acc': 0.7559, 'train_loss': 0.9422, 'test_loss': 0.9699}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 104, 'train_acc': 0.7399, 'test_acc': 0.7407, 'train_loss': 1.0045, 'test_loss': 1.0049}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 105, 'train_acc': 0.7459, 'test_acc': 0.7472, 'train_loss': 0.8544, 'test_loss': 0.8377}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 106, 'train_acc': 0.6357, 'test_acc': 0.6362, 'train_loss': 1.212, 'test_loss': 1.205}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 107, 'train_acc': 0.6008, 'test_acc': 0.602, 'train_loss': 1.4647, 'test_loss': 1.46}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 108, 'train_acc': 0.736, 'test_acc': 0.739, 'train_loss': 0.7793, 'test_loss': 0.7873}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 109, 'train_acc': 0.7168, 'test_acc': 0.72, 'train_loss': 0.8536, 'test_loss': 0.8549}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 110, 'train_acc': 0.7226, 'test_acc': 0.722, 'train_loss': 0.898, 'test_loss': 0.8983}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 111, 'train_acc': 0.707, 'test_acc': 0.7028, 'train_loss': 0.8799, 'test_loss': 0.8865}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 112, 'train_acc': 0.7229, 'test_acc': 0.7248, 'train_loss': 0.8737, 'test_loss': 0.8942}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 113, 'train_acc': 0.7761, 'test_acc': 0.7719, 'train_loss': 0.7855, 'test_loss': 0.8139}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 114, 'train_acc': 0.5618, 'test_acc': 0.5704, 'train_loss': 1.871, 'test_loss': 1.8579}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 115, 'train_acc': 0.7489, 'test_acc': 0.7545, 'train_loss': 0.7532, 'test_loss': 0.7383}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 116, 'train_acc': 0.5998, 'test_acc': 0.6078, 'train_loss': 1.1957, 'test_loss': 1.1967}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 117, 'train_acc': 0.7769, 'test_acc': 0.7799, 'train_loss': 0.7126, 'test_loss': 0.7321}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 118, 'train_acc': 0.7684, 'test_acc': 0.7705, 'train_loss': 0.7182, 'test_loss': 0.7184}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 119, 'train_acc': 0.7447, 'test_acc': 0.7448, 'train_loss': 0.8059, 'test_loss': 0.81}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 120, 'train_acc': 0.8106, 'test_acc': 0.8176, 'train_loss': 0.6229, 'test_loss': 0.6397}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 121, 'train_acc': 0.7088, 'test_acc': 0.7067, 'train_loss': 0.9705, 'test_loss': 0.981}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 122, 'train_acc': 0.5491, 'test_acc': 0.5495, 'train_loss': 1.6009, 'test_loss': 1.6225}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 123, 'train_acc': 0.8342, 'test_acc': 0.839, 'train_loss': 0.5048, 'test_loss': 0.4934}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 124, 'train_acc': 0.8143, 'test_acc': 0.8233, 'train_loss': 0.5708, 'test_loss': 0.5463}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 125, 'train_acc': 0.8229, 'test_acc': 0.8301, 'train_loss': 0.5342, 'test_loss': 0.5066}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 126, 'train_acc': 0.7417, 'test_acc': 0.7387, 'train_loss': 0.9231, 'test_loss': 0.9441}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 127, 'train_acc': 0.7962, 'test_acc': 0.8007, 'train_loss': 0.6455, 'test_loss': 0.633}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 128, 'train_acc': 0.6948, 'test_acc': 0.6929, 'train_loss': 1.0382, 'test_loss': 1.0685}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 129, 'train_acc': 0.7425, 'test_acc': 0.7453, 'train_loss': 0.7343, 'test_loss': 0.7269}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 130, 'train_acc': 0.7615, 'test_acc': 0.7581, 'train_loss': 0.8683, 'test_loss': 0.8957}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 131, 'train_acc': 0.719, 'test_acc': 0.7241, 'train_loss': 0.8838, 'test_loss': 0.8569}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 132, 'train_acc': 0.6397, 'test_acc': 0.6461, 'train_loss': 1.1511, 'test_loss': 1.1261}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 133, 'train_acc': 0.6111, 'test_acc': 0.6163, 'train_loss': 1.2481, 'test_loss': 1.2231}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 134, 'train_acc': 0.8044, 'test_acc': 0.807, 'train_loss': 0.623, 'test_loss': 0.6084}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 135, 'train_acc': 0.7652, 'test_acc': 0.7681, 'train_loss': 0.7813, 'test_loss': 0.762}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 136, 'train_acc': 0.7388, 'test_acc': 0.7431, 'train_loss': 0.8879, 'test_loss': 0.8662}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 137, 'train_acc': 0.7213, 'test_acc': 0.7228, 'train_loss': 0.7811, 'test_loss': 0.7602}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 138, 'train_acc': 0.6922, 'test_acc': 0.6949, 'train_loss': 0.9164, 'test_loss': 0.8948}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 139, 'train_acc': 0.7982, 'test_acc': 0.8001, 'train_loss': 0.5611, 'test_loss': 0.552}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 140, 'train_acc': 0.7919, 'test_acc': 0.7926, 'train_loss': 0.5848, 'test_loss': 0.5767}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 141, 'train_acc': 0.7393, 'test_acc': 0.7419, 'train_loss': 0.7257, 'test_loss': 0.7071}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 142, 'train_acc': 0.7501, 'test_acc': 0.7585, 'train_loss': 0.7871, 'test_loss': 0.7649}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 143, 'train_acc': 0.7975, 'test_acc': 0.8031, 'train_loss': 0.6325, 'test_loss': 0.6136}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 144, 'train_acc': 0.7812, 'test_acc': 0.7885, 'train_loss': 0.7109, 'test_loss': 0.6891}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 145, 'train_acc': 0.7834, 'test_acc': 0.7883, 'train_loss': 0.7067, 'test_loss': 0.6875}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 146, 'train_acc': 0.7729, 'test_acc': 0.7792, 'train_loss': 0.7288, 'test_loss': 0.7112}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 147, 'train_acc': 0.8071, 'test_acc': 0.8153, 'train_loss': 0.5971, 'test_loss': 0.5699}"
"{'C': 0.0, 'B': 600, 'learning_rate': 0.215, 'comm_round': 148, 'train_acc': 0.7854, 'test_acc': 0.7827, 'train_loss': 0.6324, 'test_loss': 0.6293}"
