"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 1, 'train_acc': 0.9208, 'test_acc': 0.9308, 'train_loss': 0.3262, 'test_loss': 0.2804}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 15, 'train_acc': 0.97, 'test_acc': 0.9731, 'train_loss': 0.1508, 'test_loss': 0.1355}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 16, 'train_acc': 0.971, 'test_acc': 0.9735, 'train_loss': 0.1624, 'test_loss': 0.1466}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 17, 'train_acc': 0.9714, 'test_acc': 0.9727, 'train_loss': 0.1672, 'test_loss': 0.1518}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 18, 'train_acc': 0.9689, 'test_acc': 0.9713, 'train_loss': 0.1567, 'test_loss': 0.1333}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 19, 'train_acc': 0.9671, 'test_acc': 0.9679, 'train_loss': 0.2387, 'test_loss': 0.2147}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 20, 'train_acc': 0.9741, 'test_acc': 0.9745, 'train_loss': 0.1512, 'test_loss': 0.1425}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 21, 'train_acc': 0.9699, 'test_acc': 0.9718, 'train_loss': 0.187, 'test_loss': 0.1655}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 22, 'train_acc': 0.9692, 'test_acc': 0.9693, 'train_loss': 0.1904, 'test_loss': 0.182}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 23, 'train_acc': 0.9687, 'test_acc': 0.9673, 'train_loss': 0.1803, 'test_loss': 0.1853}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 24, 'train_acc': 0.9737, 'test_acc': 0.9747, 'train_loss': 0.1889, 'test_loss': 0.1614}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 25, 'train_acc': 0.971, 'test_acc': 0.9717, 'train_loss': 0.184, 'test_loss': 0.1762}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 26, 'train_acc': 0.9744, 'test_acc': 0.9739, 'train_loss': 0.1626, 'test_loss': 0.1421}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 27, 'train_acc': 0.9742, 'test_acc': 0.9756, 'train_loss': 0.1666, 'test_loss': 0.1465}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 28, 'train_acc': 0.9742, 'test_acc': 0.975, 'train_loss': 0.1953, 'test_loss': 0.1807}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 29, 'train_acc': 0.9747, 'test_acc': 0.9738, 'train_loss': 0.174, 'test_loss': 0.1669}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 30, 'train_acc': 0.969, 'test_acc': 0.9689, 'train_loss': 0.2016, 'test_loss': 0.1981}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 31, 'train_acc': 0.9714, 'test_acc': 0.9718, 'train_loss': 0.1845, 'test_loss': 0.1705}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 32, 'train_acc': 0.9737, 'test_acc': 0.9726, 'train_loss': 0.1874, 'test_loss': 0.1962}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 33, 'train_acc': 0.9744, 'test_acc': 0.9731, 'train_loss': 0.1692, 'test_loss': 0.1693}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 34, 'train_acc': 0.9789, 'test_acc': 0.9793, 'train_loss': 0.118, 'test_loss': 0.11}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 35, 'train_acc': 0.9774, 'test_acc': 0.9776, 'train_loss': 0.1513, 'test_loss': 0.1605}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 36, 'train_acc': 0.974, 'test_acc': 0.9716, 'train_loss': 0.1646, 'test_loss': 0.1856}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 37, 'train_acc': 0.978, 'test_acc': 0.9757, 'train_loss': 0.1467, 'test_loss': 0.15}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 38, 'train_acc': 0.9736, 'test_acc': 0.9747, 'train_loss': 0.1703, 'test_loss': 0.1754}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 39, 'train_acc': 0.9755, 'test_acc': 0.9737, 'train_loss': 0.1729, 'test_loss': 0.1883}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 40, 'train_acc': 0.9722, 'test_acc': 0.9688, 'train_loss': 0.2171, 'test_loss': 0.2284}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 41, 'train_acc': 0.9755, 'test_acc': 0.9753, 'train_loss': 0.1842, 'test_loss': 0.1954}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 42, 'train_acc': 0.975, 'test_acc': 0.9741, 'train_loss': 0.2128, 'test_loss': 0.2315}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 43, 'train_acc': 0.9735, 'test_acc': 0.9707, 'train_loss': 0.1906, 'test_loss': 0.2109}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 44, 'train_acc': 0.9743, 'test_acc': 0.9721, 'train_loss': 0.1923, 'test_loss': 0.2122}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 45, 'train_acc': 0.9769, 'test_acc': 0.976, 'train_loss': 0.1669, 'test_loss': 0.1885}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 46, 'train_acc': 0.9767, 'test_acc': 0.9729, 'train_loss': 0.2038, 'test_loss': 0.2552}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 47, 'train_acc': 0.9793, 'test_acc': 0.9757, 'train_loss': 0.158, 'test_loss': 0.1815}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 48, 'train_acc': 0.9788, 'test_acc': 0.9777, 'train_loss': 0.1513, 'test_loss': 0.1613}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 49, 'train_acc': 0.9714, 'test_acc': 0.9684, 'train_loss': 0.2283, 'test_loss': 0.2546}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 50, 'train_acc': 0.9802, 'test_acc': 0.9772, 'train_loss': 0.1386, 'test_loss': 0.1634}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 51, 'train_acc': 0.9818, 'test_acc': 0.9794, 'train_loss': 0.145, 'test_loss': 0.1768}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 52, 'train_acc': 0.9768, 'test_acc': 0.9744, 'train_loss': 0.1728, 'test_loss': 0.1927}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 53, 'train_acc': 0.9779, 'test_acc': 0.9775, 'train_loss': 0.1541, 'test_loss': 0.1396}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 54, 'train_acc': 0.965, 'test_acc': 0.9643, 'train_loss': 0.2451, 'test_loss': 0.2588}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 55, 'train_acc': 0.9783, 'test_acc': 0.9767, 'train_loss': 0.1795, 'test_loss': 0.1977}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 56, 'train_acc': 0.9775, 'test_acc': 0.9741, 'train_loss': 0.1567, 'test_loss': 0.1757}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 57, 'train_acc': 0.9785, 'test_acc': 0.9754, 'train_loss': 0.144, 'test_loss': 0.1731}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 58, 'train_acc': 0.9799, 'test_acc': 0.9796, 'train_loss': 0.1552, 'test_loss': 0.156}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 59, 'train_acc': 0.9782, 'test_acc': 0.9756, 'train_loss': 0.1691, 'test_loss': 0.1754}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 60, 'train_acc': 0.9786, 'test_acc': 0.979, 'train_loss': 0.1427, 'test_loss': 0.1494}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 61, 'train_acc': 0.9818, 'test_acc': 0.9805, 'train_loss': 0.1455, 'test_loss': 0.1543}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 62, 'train_acc': 0.9809, 'test_acc': 0.9759, 'train_loss': 0.1568, 'test_loss': 0.1812}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 63, 'train_acc': 0.9772, 'test_acc': 0.9747, 'train_loss': 0.1986, 'test_loss': 0.2191}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 64, 'train_acc': 0.9802, 'test_acc': 0.9782, 'train_loss': 0.1822, 'test_loss': 0.2005}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 65, 'train_acc': 0.976, 'test_acc': 0.9734, 'train_loss': 0.1931, 'test_loss': 0.2117}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 66, 'train_acc': 0.9816, 'test_acc': 0.979, 'train_loss': 0.1249, 'test_loss': 0.1431}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 67, 'train_acc': 0.9796, 'test_acc': 0.9754, 'train_loss': 0.162, 'test_loss': 0.194}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 68, 'train_acc': 0.9799, 'test_acc': 0.9749, 'train_loss': 0.1273, 'test_loss': 0.1587}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 69, 'train_acc': 0.9776, 'test_acc': 0.9747, 'train_loss': 0.1475, 'test_loss': 0.1797}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 70, 'train_acc': 0.9797, 'test_acc': 0.976, 'train_loss': 0.1352, 'test_loss': 0.1722}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 71, 'train_acc': 0.9792, 'test_acc': 0.9776, 'train_loss': 0.1401, 'test_loss': 0.1799}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 72, 'train_acc': 0.9798, 'test_acc': 0.9784, 'train_loss': 0.1954, 'test_loss': 0.228}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 73, 'train_acc': 0.9807, 'test_acc': 0.9807, 'train_loss': 0.178, 'test_loss': 0.1979}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 74, 'train_acc': 0.9813, 'test_acc': 0.9804, 'train_loss': 0.1515, 'test_loss': 0.1666}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 75, 'train_acc': 0.9759, 'test_acc': 0.9736, 'train_loss': 0.2123, 'test_loss': 0.2376}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 76, 'train_acc': 0.9797, 'test_acc': 0.9783, 'train_loss': 0.1603, 'test_loss': 0.1581}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 77, 'train_acc': 0.9813, 'test_acc': 0.9803, 'train_loss': 0.1438, 'test_loss': 0.1566}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 78, 'train_acc': 0.9791, 'test_acc': 0.9766, 'train_loss': 0.1869, 'test_loss': 0.2241}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 79, 'train_acc': 0.9781, 'test_acc': 0.9765, 'train_loss': 0.1767, 'test_loss': 0.19}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 80, 'train_acc': 0.9808, 'test_acc': 0.9812, 'train_loss': 0.1461, 'test_loss': 0.1489}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 81, 'train_acc': 0.9798, 'test_acc': 0.9793, 'train_loss': 0.1441, 'test_loss': 0.1434}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 82, 'train_acc': 0.9827, 'test_acc': 0.9817, 'train_loss': 0.1334, 'test_loss': 0.1382}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 83, 'train_acc': 0.9822, 'test_acc': 0.9819, 'train_loss': 0.1431, 'test_loss': 0.1353}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 84, 'train_acc': 0.9857, 'test_acc': 0.9844, 'train_loss': 0.1165, 'test_loss': 0.1311}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 85, 'train_acc': 0.9766, 'test_acc': 0.9753, 'train_loss': 0.1951, 'test_loss': 0.2121}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 86, 'train_acc': 0.9826, 'test_acc': 0.982, 'train_loss': 0.1144, 'test_loss': 0.1214}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 87, 'train_acc': 0.9814, 'test_acc': 0.9802, 'train_loss': 0.1364, 'test_loss': 0.1464}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 88, 'train_acc': 0.9807, 'test_acc': 0.9812, 'train_loss': 0.1461, 'test_loss': 0.1498}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 89, 'train_acc': 0.9777, 'test_acc': 0.9776, 'train_loss': 0.1825, 'test_loss': 0.1922}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 90, 'train_acc': 0.982, 'test_acc': 0.9817, 'train_loss': 0.1226, 'test_loss': 0.1392}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 91, 'train_acc': 0.9773, 'test_acc': 0.9764, 'train_loss': 0.1637, 'test_loss': 0.1751}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 92, 'train_acc': 0.979, 'test_acc': 0.9774, 'train_loss': 0.1806, 'test_loss': 0.1908}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 93, 'train_acc': 0.9845, 'test_acc': 0.9824, 'train_loss': 0.161, 'test_loss': 0.1822}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 94, 'train_acc': 0.9834, 'test_acc': 0.9806, 'train_loss': 0.1484, 'test_loss': 0.1684}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 95, 'train_acc': 0.9825, 'test_acc': 0.982, 'train_loss': 0.1496, 'test_loss': 0.1536}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 96, 'train_acc': 0.9794, 'test_acc': 0.9762, 'train_loss': 0.1849, 'test_loss': 0.2137}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 97, 'train_acc': 0.9827, 'test_acc': 0.9801, 'train_loss': 0.1354, 'test_loss': 0.1582}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 98, 'train_acc': 0.9839, 'test_acc': 0.9816, 'train_loss': 0.1411, 'test_loss': 0.165}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 99, 'train_acc': 0.9816, 'test_acc': 0.9789, 'train_loss': 0.1784, 'test_loss': 0.2087}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 100, 'train_acc': 0.9832, 'test_acc': 0.9819, 'train_loss': 0.1635, 'test_loss': 0.1773}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 101, 'train_acc': 0.9832, 'test_acc': 0.9806, 'train_loss': 0.1786, 'test_loss': 0.2019}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 102, 'train_acc': 0.9843, 'test_acc': 0.9808, 'train_loss': 0.1614, 'test_loss': 0.1864}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 103, 'train_acc': 0.9839, 'test_acc': 0.9815, 'train_loss': 0.1751, 'test_loss': 0.2063}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 104, 'train_acc': 0.9796, 'test_acc': 0.979, 'train_loss': 0.2011, 'test_loss': 0.202}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 105, 'train_acc': 0.9829, 'test_acc': 0.9809, 'train_loss': 0.1481, 'test_loss': 0.1598}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 106, 'train_acc': 0.983, 'test_acc': 0.9811, 'train_loss': 0.1553, 'test_loss': 0.1741}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 107, 'train_acc': 0.9837, 'test_acc': 0.9824, 'train_loss': 0.1351, 'test_loss': 0.1572}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 108, 'train_acc': 0.9806, 'test_acc': 0.9764, 'train_loss': 0.1467, 'test_loss': 0.1902}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 109, 'train_acc': 0.9815, 'test_acc': 0.977, 'train_loss': 0.1687, 'test_loss': 0.2086}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 110, 'train_acc': 0.983, 'test_acc': 0.9799, 'train_loss': 0.1345, 'test_loss': 0.1646}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 111, 'train_acc': 0.9836, 'test_acc': 0.9801, 'train_loss': 0.1281, 'test_loss': 0.1593}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 112, 'train_acc': 0.9831, 'test_acc': 0.9795, 'train_loss': 0.1561, 'test_loss': 0.1953}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 113, 'train_acc': 0.985, 'test_acc': 0.9826, 'train_loss': 0.1404, 'test_loss': 0.1757}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 114, 'train_acc': 0.9808, 'test_acc': 0.977, 'train_loss': 0.1937, 'test_loss': 0.2315}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 115, 'train_acc': 0.9818, 'test_acc': 0.9795, 'train_loss': 0.1453, 'test_loss': 0.173}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 116, 'train_acc': 0.9852, 'test_acc': 0.98, 'train_loss': 0.1309, 'test_loss': 0.1962}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 117, 'train_acc': 0.9828, 'test_acc': 0.9797, 'train_loss': 0.1484, 'test_loss': 0.187}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 118, 'train_acc': 0.9802, 'test_acc': 0.9774, 'train_loss': 0.1529, 'test_loss': 0.1798}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 119, 'train_acc': 0.9808, 'test_acc': 0.9764, 'train_loss': 0.1565, 'test_loss': 0.1896}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 120, 'train_acc': 0.9797, 'test_acc': 0.9751, 'train_loss': 0.1779, 'test_loss': 0.2235}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 121, 'train_acc': 0.9836, 'test_acc': 0.9802, 'train_loss': 0.1505, 'test_loss': 0.167}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 122, 'train_acc': 0.9842, 'test_acc': 0.9799, 'train_loss': 0.1807, 'test_loss': 0.2343}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 123, 'train_acc': 0.9832, 'test_acc': 0.9797, 'train_loss': 0.1646, 'test_loss': 0.2072}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 124, 'train_acc': 0.9853, 'test_acc': 0.9821, 'train_loss': 0.1381, 'test_loss': 0.1709}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 125, 'train_acc': 0.9862, 'test_acc': 0.9835, 'train_loss': 0.1305, 'test_loss': 0.1553}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 126, 'train_acc': 0.9818, 'test_acc': 0.9811, 'train_loss': 0.1694, 'test_loss': 0.1888}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 127, 'train_acc': 0.9862, 'test_acc': 0.9846, 'train_loss': 0.1468, 'test_loss': 0.1663}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 128, 'train_acc': 0.9825, 'test_acc': 0.9802, 'train_loss': 0.1667, 'test_loss': 0.1979}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 129, 'train_acc': 0.9846, 'test_acc': 0.9822, 'train_loss': 0.1486, 'test_loss': 0.1838}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 130, 'train_acc': 0.9806, 'test_acc': 0.9785, 'train_loss': 0.1922, 'test_loss': 0.2125}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 131, 'train_acc': 0.9861, 'test_acc': 0.9835, 'train_loss': 0.1253, 'test_loss': 0.1525}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 132, 'train_acc': 0.9863, 'test_acc': 0.9831, 'train_loss': 0.1283, 'test_loss': 0.166}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 133, 'train_acc': 0.9806, 'test_acc': 0.9764, 'train_loss': 0.1494, 'test_loss': 0.1993}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 134, 'train_acc': 0.9826, 'test_acc': 0.9789, 'train_loss': 0.1882, 'test_loss': 0.2466}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 135, 'train_acc': 0.9783, 'test_acc': 0.9762, 'train_loss': 0.2273, 'test_loss': 0.2617}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 136, 'train_acc': 0.9785, 'test_acc': 0.9754, 'train_loss': 0.1961, 'test_loss': 0.2238}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 137, 'train_acc': 0.9839, 'test_acc': 0.9787, 'train_loss': 0.1507, 'test_loss': 0.1974}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 138, 'train_acc': 0.9826, 'test_acc': 0.9793, 'train_loss': 0.1772, 'test_loss': 0.2184}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 139, 'train_acc': 0.9807, 'test_acc': 0.9783, 'train_loss': 0.1617, 'test_loss': 0.1812}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 140, 'train_acc': 0.9861, 'test_acc': 0.9818, 'train_loss': 0.1537, 'test_loss': 0.1955}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 141, 'train_acc': 0.9854, 'test_acc': 0.9808, 'train_loss': 0.1404, 'test_loss': 0.1747}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 142, 'train_acc': 0.9852, 'test_acc': 0.9824, 'train_loss': 0.1155, 'test_loss': 0.1405}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 143, 'train_acc': 0.9828, 'test_acc': 0.9762, 'train_loss': 0.1476, 'test_loss': 0.2015}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 144, 'train_acc': 0.9859, 'test_acc': 0.9825, 'train_loss': 0.1388, 'test_loss': 0.1716}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 145, 'train_acc': 0.9827, 'test_acc': 0.9783, 'train_loss': 0.1696, 'test_loss': 0.2166}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 146, 'train_acc': 0.9871, 'test_acc': 0.9852, 'train_loss': 0.1234, 'test_loss': 0.1537}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 147, 'train_acc': 0.9834, 'test_acc': 0.9794, 'train_loss': 0.1675, 'test_loss': 0.2102}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 148, 'train_acc': 0.985, 'test_acc': 0.9814, 'train_loss': 0.1509, 'test_loss': 0.1971}"
