"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 1, 'train_acc': 0.1908, 'test_acc': 0.1898, 'train_loss': 2.717, 'test_loss': 2.7243}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 46, 'train_acc': 0.9032, 'test_acc': 0.9072, 'train_loss': 0.3478, 'test_loss': 0.3369}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 47, 'train_acc': 0.8722, 'test_acc': 0.8775, 'train_loss': 0.4034, 'test_loss': 0.3899}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 48, 'train_acc': 0.8975, 'test_acc': 0.9046, 'train_loss': 0.3324, 'test_loss': 0.3238}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 49, 'train_acc': 0.8689, 'test_acc': 0.8747, 'train_loss': 0.3919, 'test_loss': 0.3805}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 50, 'train_acc': 0.8303, 'test_acc': 0.8306, 'train_loss': 0.4818, 'test_loss': 0.4911}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 51, 'train_acc': 0.82, 'test_acc': 0.8201, 'train_loss': 0.4897, 'test_loss': 0.4972}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 52, 'train_acc': 0.8378, 'test_acc': 0.8404, 'train_loss': 0.4684, 'test_loss': 0.4575}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 53, 'train_acc': 0.8796, 'test_acc': 0.8879, 'train_loss': 0.3699, 'test_loss': 0.3541}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 54, 'train_acc': 0.9153, 'test_acc': 0.919, 'train_loss': 0.2832, 'test_loss': 0.2705}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 55, 'train_acc': 0.9258, 'test_acc': 0.9315, 'train_loss': 0.258, 'test_loss': 0.2457}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 56, 'train_acc': 0.8854, 'test_acc': 0.8868, 'train_loss': 0.3649, 'test_loss': 0.3576}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 57, 'train_acc': 0.8413, 'test_acc': 0.8496, 'train_loss': 0.4415, 'test_loss': 0.4262}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 58, 'train_acc': 0.8168, 'test_acc': 0.8217, 'train_loss': 0.5534, 'test_loss': 0.5458}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 59, 'train_acc': 0.8557, 'test_acc': 0.8587, 'train_loss': 0.4341, 'test_loss': 0.4227}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 60, 'train_acc': 0.88, 'test_acc': 0.885, 'train_loss': 0.3577, 'test_loss': 0.3418}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 61, 'train_acc': 0.8874, 'test_acc': 0.8912, 'train_loss': 0.345, 'test_loss': 0.3319}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 62, 'train_acc': 0.8917, 'test_acc': 0.8966, 'train_loss': 0.3347, 'test_loss': 0.3197}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 63, 'train_acc': 0.8946, 'test_acc': 0.8958, 'train_loss': 0.3203, 'test_loss': 0.3098}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 64, 'train_acc': 0.8614, 'test_acc': 0.8662, 'train_loss': 0.388, 'test_loss': 0.3695}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 65, 'train_acc': 0.8936, 'test_acc': 0.8946, 'train_loss': 0.3216, 'test_loss': 0.3142}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 66, 'train_acc': 0.8832, 'test_acc': 0.8869, 'train_loss': 0.3538, 'test_loss': 0.3454}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 67, 'train_acc': 0.8056, 'test_acc': 0.803, 'train_loss': 0.5805, 'test_loss': 0.5853}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 68, 'train_acc': 0.9081, 'test_acc': 0.9121, 'train_loss': 0.2814, 'test_loss': 0.2665}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 69, 'train_acc': 0.9202, 'test_acc': 0.9239, 'train_loss': 0.2728, 'test_loss': 0.2621}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 70, 'train_acc': 0.936, 'test_acc': 0.9383, 'train_loss': 0.2168, 'test_loss': 0.208}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 71, 'train_acc': 0.8617, 'test_acc': 0.8669, 'train_loss': 0.3985, 'test_loss': 0.3844}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 72, 'train_acc': 0.8587, 'test_acc': 0.8686, 'train_loss': 0.3999, 'test_loss': 0.3852}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 73, 'train_acc': 0.9348, 'test_acc': 0.9391, 'train_loss': 0.2232, 'test_loss': 0.2105}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 74, 'train_acc': 0.9318, 'test_acc': 0.9324, 'train_loss': 0.2238, 'test_loss': 0.2184}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 75, 'train_acc': 0.9306, 'test_acc': 0.9357, 'train_loss': 0.2248, 'test_loss': 0.2165}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 76, 'train_acc': 0.9269, 'test_acc': 0.9307, 'train_loss': 0.2372, 'test_loss': 0.2274}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 77, 'train_acc': 0.9279, 'test_acc': 0.9321, 'train_loss': 0.2472, 'test_loss': 0.2373}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 78, 'train_acc': 0.9073, 'test_acc': 0.9104, 'train_loss': 0.2889, 'test_loss': 0.2777}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 79, 'train_acc': 0.894, 'test_acc': 0.8939, 'train_loss': 0.3027, 'test_loss': 0.2928}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 80, 'train_acc': 0.9117, 'test_acc': 0.912, 'train_loss': 0.2649, 'test_loss': 0.2577}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 81, 'train_acc': 0.9283, 'test_acc': 0.9303, 'train_loss': 0.2336, 'test_loss': 0.2236}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 82, 'train_acc': 0.9087, 'test_acc': 0.9057, 'train_loss': 0.2752, 'test_loss': 0.2686}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 83, 'train_acc': 0.9317, 'test_acc': 0.9377, 'train_loss': 0.2191, 'test_loss': 0.2041}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 84, 'train_acc': 0.9431, 'test_acc': 0.9456, 'train_loss': 0.1898, 'test_loss': 0.1785}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 85, 'train_acc': 0.9426, 'test_acc': 0.9475, 'train_loss': 0.1853, 'test_loss': 0.171}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 86, 'train_acc': 0.9325, 'test_acc': 0.9371, 'train_loss': 0.2151, 'test_loss': 0.2016}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 87, 'train_acc': 0.9412, 'test_acc': 0.9433, 'train_loss': 0.1885, 'test_loss': 0.1806}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 88, 'train_acc': 0.9463, 'test_acc': 0.9495, 'train_loss': 0.1754, 'test_loss': 0.1665}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 89, 'train_acc': 0.9498, 'test_acc': 0.9511, 'train_loss': 0.1698, 'test_loss': 0.1635}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 90, 'train_acc': 0.9411, 'test_acc': 0.9452, 'train_loss': 0.1906, 'test_loss': 0.1832}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 91, 'train_acc': 0.9451, 'test_acc': 0.9465, 'train_loss': 0.1798, 'test_loss': 0.1734}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 92, 'train_acc': 0.9354, 'test_acc': 0.935, 'train_loss': 0.2072, 'test_loss': 0.2013}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 93, 'train_acc': 0.9502, 'test_acc': 0.9535, 'train_loss': 0.1663, 'test_loss': 0.1606}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 94, 'train_acc': 0.9354, 'test_acc': 0.9402, 'train_loss': 0.1979, 'test_loss': 0.1879}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 95, 'train_acc': 0.9068, 'test_acc': 0.911, 'train_loss': 0.2834, 'test_loss': 0.2774}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 96, 'train_acc': 0.9042, 'test_acc': 0.9082, 'train_loss': 0.2841, 'test_loss': 0.2795}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 97, 'train_acc': 0.9544, 'test_acc': 0.958, 'train_loss': 0.1518, 'test_loss': 0.1454}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 98, 'train_acc': 0.9557, 'test_acc': 0.9592, 'train_loss': 0.1519, 'test_loss': 0.1441}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 99, 'train_acc': 0.9459, 'test_acc': 0.9504, 'train_loss': 0.176, 'test_loss': 0.1658}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 100, 'train_acc': 0.9211, 'test_acc': 0.9256, 'train_loss': 0.2273, 'test_loss': 0.2161}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 101, 'train_acc': 0.9507, 'test_acc': 0.9542, 'train_loss': 0.1724, 'test_loss': 0.1636}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 102, 'train_acc': 0.8766, 'test_acc': 0.8753, 'train_loss': 0.3566, 'test_loss': 0.3626}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 103, 'train_acc': 0.9515, 'test_acc': 0.9549, 'train_loss': 0.1656, 'test_loss': 0.1591}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 104, 'train_acc': 0.91, 'test_acc': 0.9125, 'train_loss': 0.2661, 'test_loss': 0.2528}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 105, 'train_acc': 0.9577, 'test_acc': 0.9594, 'train_loss': 0.144, 'test_loss': 0.1367}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 106, 'train_acc': 0.9584, 'test_acc': 0.9608, 'train_loss': 0.1436, 'test_loss': 0.1376}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 107, 'train_acc': 0.9516, 'test_acc': 0.9531, 'train_loss': 0.1532, 'test_loss': 0.145}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 108, 'train_acc': 0.9531, 'test_acc': 0.9557, 'train_loss': 0.1519, 'test_loss': 0.1465}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 109, 'train_acc': 0.9598, 'test_acc': 0.961, 'train_loss': 0.1343, 'test_loss': 0.1278}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 110, 'train_acc': 0.9546, 'test_acc': 0.9563, 'train_loss': 0.1491, 'test_loss': 0.1444}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 111, 'train_acc': 0.9487, 'test_acc': 0.952, 'train_loss': 0.1671, 'test_loss': 0.1598}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 112, 'train_acc': 0.9476, 'test_acc': 0.9504, 'train_loss': 0.1686, 'test_loss': 0.1603}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 113, 'train_acc': 0.9268, 'test_acc': 0.9295, 'train_loss': 0.2299, 'test_loss': 0.2209}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 114, 'train_acc': 0.9525, 'test_acc': 0.9558, 'train_loss': 0.15, 'test_loss': 0.143}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 115, 'train_acc': 0.9264, 'test_acc': 0.9295, 'train_loss': 0.2202, 'test_loss': 0.2157}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 116, 'train_acc': 0.9215, 'test_acc': 0.9253, 'train_loss': 0.2422, 'test_loss': 0.2339}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 117, 'train_acc': 0.9567, 'test_acc': 0.9591, 'train_loss': 0.1409, 'test_loss': 0.1332}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 118, 'train_acc': 0.9541, 'test_acc': 0.9556, 'train_loss': 0.1478, 'test_loss': 0.1383}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 119, 'train_acc': 0.9566, 'test_acc': 0.9603, 'train_loss': 0.1466, 'test_loss': 0.1376}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 120, 'train_acc': 0.9638, 'test_acc': 0.9646, 'train_loss': 0.1229, 'test_loss': 0.1154}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 121, 'train_acc': 0.9628, 'test_acc': 0.9633, 'train_loss': 0.1231, 'test_loss': 0.1165}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 122, 'train_acc': 0.9531, 'test_acc': 0.9537, 'train_loss': 0.1468, 'test_loss': 0.1396}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 123, 'train_acc': 0.9594, 'test_acc': 0.9613, 'train_loss': 0.1338, 'test_loss': 0.127}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 124, 'train_acc': 0.9467, 'test_acc': 0.9485, 'train_loss': 0.1664, 'test_loss': 0.1585}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 125, 'train_acc': 0.9666, 'test_acc': 0.9682, 'train_loss': 0.1117, 'test_loss': 0.1058}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 126, 'train_acc': 0.9578, 'test_acc': 0.9609, 'train_loss': 0.139, 'test_loss': 0.1334}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 127, 'train_acc': 0.9585, 'test_acc': 0.9597, 'train_loss': 0.1337, 'test_loss': 0.1243}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 128, 'train_acc': 0.9582, 'test_acc': 0.9594, 'train_loss': 0.1348, 'test_loss': 0.1243}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 129, 'train_acc': 0.9619, 'test_acc': 0.9593, 'train_loss': 0.1242, 'test_loss': 0.1211}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 130, 'train_acc': 0.9675, 'test_acc': 0.9688, 'train_loss': 0.1063, 'test_loss': 0.1}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 131, 'train_acc': 0.961, 'test_acc': 0.9634, 'train_loss': 0.1237, 'test_loss': 0.1176}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 132, 'train_acc': 0.9644, 'test_acc': 0.9653, 'train_loss': 0.1171, 'test_loss': 0.1147}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 133, 'train_acc': 0.9537, 'test_acc': 0.9563, 'train_loss': 0.1487, 'test_loss': 0.1445}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 134, 'train_acc': 0.9545, 'test_acc': 0.9561, 'train_loss': 0.1437, 'test_loss': 0.1417}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 135, 'train_acc': 0.9437, 'test_acc': 0.9449, 'train_loss': 0.1754, 'test_loss': 0.1699}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 136, 'train_acc': 0.9526, 'test_acc': 0.9543, 'train_loss': 0.145, 'test_loss': 0.1373}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 137, 'train_acc': 0.9671, 'test_acc': 0.9687, 'train_loss': 0.1101, 'test_loss': 0.1053}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 138, 'train_acc': 0.9674, 'test_acc': 0.9698, 'train_loss': 0.1057, 'test_loss': 0.0979}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 139, 'train_acc': 0.9686, 'test_acc': 0.9689, 'train_loss': 0.1043, 'test_loss': 0.1005}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 140, 'train_acc': 0.9698, 'test_acc': 0.9711, 'train_loss': 0.0993, 'test_loss': 0.0938}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 141, 'train_acc': 0.9592, 'test_acc': 0.9621, 'train_loss': 0.133, 'test_loss': 0.1309}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 142, 'train_acc': 0.9571, 'test_acc': 0.9618, 'train_loss': 0.1359, 'test_loss': 0.1286}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 143, 'train_acc': 0.9665, 'test_acc': 0.9662, 'train_loss': 0.1083, 'test_loss': 0.1062}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 144, 'train_acc': 0.9097, 'test_acc': 0.9126, 'train_loss': 0.2567, 'test_loss': 0.2465}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 145, 'train_acc': 0.9619, 'test_acc': 0.9623, 'train_loss': 0.1217, 'test_loss': 0.1167}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 146, 'train_acc': 0.9687, 'test_acc': 0.9676, 'train_loss': 0.1009, 'test_loss': 0.0952}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 147, 'train_acc': 0.9699, 'test_acc': 0.9703, 'train_loss': 0.0996, 'test_loss': 0.0965}"
"{'C': 0.1, 'B': 600, 'learning_rate': 0.215, 'comm_round': 148, 'train_acc': 0.971, 'test_acc': 0.9718, 'train_loss': 0.0953, 'test_loss': 0.0913}"
