"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 1, 'train_acc': 0.9189, 'test_acc': 0.9182, 'train_loss': 0.3598, 'test_loss': 0.344}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 12, 'train_acc': 0.9727, 'test_acc': 0.9735, 'train_loss': 0.1272, 'test_loss': 0.1191}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 13, 'train_acc': 0.9734, 'test_acc': 0.9752, 'train_loss': 0.134, 'test_loss': 0.1129}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 14, 'train_acc': 0.9757, 'test_acc': 0.9754, 'train_loss': 0.1208, 'test_loss': 0.1104}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 15, 'train_acc': 0.9728, 'test_acc': 0.9763, 'train_loss': 0.1223, 'test_loss': 0.1038}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 16, 'train_acc': 0.976, 'test_acc': 0.9784, 'train_loss': 0.1146, 'test_loss': 0.0974}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 17, 'train_acc': 0.9765, 'test_acc': 0.9783, 'train_loss': 0.1138, 'test_loss': 0.0971}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 18, 'train_acc': 0.9737, 'test_acc': 0.9741, 'train_loss': 0.1151, 'test_loss': 0.107}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 19, 'train_acc': 0.9771, 'test_acc': 0.979, 'train_loss': 0.1024, 'test_loss': 0.0885}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 20, 'train_acc': 0.9795, 'test_acc': 0.9808, 'train_loss': 0.0902, 'test_loss': 0.0764}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 21, 'train_acc': 0.9798, 'test_acc': 0.9791, 'train_loss': 0.0957, 'test_loss': 0.0837}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 22, 'train_acc': 0.9752, 'test_acc': 0.9755, 'train_loss': 0.1316, 'test_loss': 0.1282}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 23, 'train_acc': 0.9768, 'test_acc': 0.9781, 'train_loss': 0.1134, 'test_loss': 0.111}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 24, 'train_acc': 0.9809, 'test_acc': 0.981, 'train_loss': 0.0927, 'test_loss': 0.0852}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 25, 'train_acc': 0.9789, 'test_acc': 0.9794, 'train_loss': 0.1021, 'test_loss': 0.0963}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 26, 'train_acc': 0.9804, 'test_acc': 0.9788, 'train_loss': 0.0943, 'test_loss': 0.0946}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 27, 'train_acc': 0.9787, 'test_acc': 0.977, 'train_loss': 0.0926, 'test_loss': 0.0971}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 28, 'train_acc': 0.98, 'test_acc': 0.9813, 'train_loss': 0.0966, 'test_loss': 0.0855}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 29, 'train_acc': 0.9818, 'test_acc': 0.9831, 'train_loss': 0.0859, 'test_loss': 0.0793}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 30, 'train_acc': 0.9822, 'test_acc': 0.9807, 'train_loss': 0.0838, 'test_loss': 0.0799}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 31, 'train_acc': 0.9818, 'test_acc': 0.9825, 'train_loss': 0.0881, 'test_loss': 0.0772}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 32, 'train_acc': 0.9819, 'test_acc': 0.9819, 'train_loss': 0.0854, 'test_loss': 0.0807}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 33, 'train_acc': 0.98, 'test_acc': 0.979, 'train_loss': 0.1018, 'test_loss': 0.0929}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 34, 'train_acc': 0.9812, 'test_acc': 0.9819, 'train_loss': 0.0873, 'test_loss': 0.0819}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 35, 'train_acc': 0.9831, 'test_acc': 0.9817, 'train_loss': 0.0798, 'test_loss': 0.0815}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 36, 'train_acc': 0.9834, 'test_acc': 0.9834, 'train_loss': 0.0756, 'test_loss': 0.0691}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 37, 'train_acc': 0.984, 'test_acc': 0.9829, 'train_loss': 0.0712, 'test_loss': 0.0705}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 38, 'train_acc': 0.982, 'test_acc': 0.9825, 'train_loss': 0.0861, 'test_loss': 0.0792}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 39, 'train_acc': 0.9802, 'test_acc': 0.9809, 'train_loss': 0.0977, 'test_loss': 0.0984}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 40, 'train_acc': 0.9852, 'test_acc': 0.986, 'train_loss': 0.0704, 'test_loss': 0.0652}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 41, 'train_acc': 0.9825, 'test_acc': 0.9837, 'train_loss': 0.0948, 'test_loss': 0.0789}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 42, 'train_acc': 0.9849, 'test_acc': 0.9848, 'train_loss': 0.0683, 'test_loss': 0.0677}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 43, 'train_acc': 0.9838, 'test_acc': 0.9844, 'train_loss': 0.0909, 'test_loss': 0.0833}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 44, 'train_acc': 0.9844, 'test_acc': 0.9845, 'train_loss': 0.0883, 'test_loss': 0.0775}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 45, 'train_acc': 0.9849, 'test_acc': 0.9837, 'train_loss': 0.0799, 'test_loss': 0.0776}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 46, 'train_acc': 0.9844, 'test_acc': 0.982, 'train_loss': 0.0788, 'test_loss': 0.079}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 47, 'train_acc': 0.9831, 'test_acc': 0.9804, 'train_loss': 0.0801, 'test_loss': 0.0779}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 48, 'train_acc': 0.9866, 'test_acc': 0.9843, 'train_loss': 0.0638, 'test_loss': 0.0637}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 49, 'train_acc': 0.9841, 'test_acc': 0.9819, 'train_loss': 0.0882, 'test_loss': 0.0959}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 50, 'train_acc': 0.9832, 'test_acc': 0.9808, 'train_loss': 0.1022, 'test_loss': 0.1016}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 51, 'train_acc': 0.9836, 'test_acc': 0.9828, 'train_loss': 0.0834, 'test_loss': 0.0807}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 52, 'train_acc': 0.9821, 'test_acc': 0.9814, 'train_loss': 0.1058, 'test_loss': 0.109}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 53, 'train_acc': 0.9844, 'test_acc': 0.9834, 'train_loss': 0.0879, 'test_loss': 0.0923}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 54, 'train_acc': 0.9864, 'test_acc': 0.9848, 'train_loss': 0.0819, 'test_loss': 0.0847}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 55, 'train_acc': 0.9832, 'test_acc': 0.9815, 'train_loss': 0.0985, 'test_loss': 0.0931}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 56, 'train_acc': 0.9851, 'test_acc': 0.9837, 'train_loss': 0.091, 'test_loss': 0.0926}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 57, 'train_acc': 0.9841, 'test_acc': 0.9826, 'train_loss': 0.0825, 'test_loss': 0.0932}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 58, 'train_acc': 0.9854, 'test_acc': 0.9827, 'train_loss': 0.0754, 'test_loss': 0.0793}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 59, 'train_acc': 0.9852, 'test_acc': 0.985, 'train_loss': 0.0645, 'test_loss': 0.0653}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 60, 'train_acc': 0.9862, 'test_acc': 0.9822, 'train_loss': 0.0659, 'test_loss': 0.0739}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 61, 'train_acc': 0.9868, 'test_acc': 0.9863, 'train_loss': 0.062, 'test_loss': 0.0621}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 62, 'train_acc': 0.987, 'test_acc': 0.9844, 'train_loss': 0.0651, 'test_loss': 0.068}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 63, 'train_acc': 0.987, 'test_acc': 0.9859, 'train_loss': 0.0577, 'test_loss': 0.0567}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 64, 'train_acc': 0.9867, 'test_acc': 0.9839, 'train_loss': 0.0629, 'test_loss': 0.0664}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 65, 'train_acc': 0.988, 'test_acc': 0.987, 'train_loss': 0.0543, 'test_loss': 0.0525}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 66, 'train_acc': 0.988, 'test_acc': 0.9867, 'train_loss': 0.0604, 'test_loss': 0.0647}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 67, 'train_acc': 0.9836, 'test_acc': 0.982, 'train_loss': 0.0972, 'test_loss': 0.0954}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 68, 'train_acc': 0.9867, 'test_acc': 0.9845, 'train_loss': 0.0709, 'test_loss': 0.0748}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 69, 'train_acc': 0.9883, 'test_acc': 0.9854, 'train_loss': 0.0609, 'test_loss': 0.0639}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 70, 'train_acc': 0.9899, 'test_acc': 0.9862, 'train_loss': 0.0503, 'test_loss': 0.0582}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 71, 'train_acc': 0.988, 'test_acc': 0.984, 'train_loss': 0.0616, 'test_loss': 0.0753}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 72, 'train_acc': 0.9874, 'test_acc': 0.9841, 'train_loss': 0.0601, 'test_loss': 0.0749}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 73, 'train_acc': 0.9877, 'test_acc': 0.9828, 'train_loss': 0.0694, 'test_loss': 0.0886}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 74, 'train_acc': 0.9899, 'test_acc': 0.9849, 'train_loss': 0.0597, 'test_loss': 0.0747}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 75, 'train_acc': 0.9874, 'test_acc': 0.983, 'train_loss': 0.0729, 'test_loss': 0.0931}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 76, 'train_acc': 0.9862, 'test_acc': 0.9842, 'train_loss': 0.0798, 'test_loss': 0.0861}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 77, 'train_acc': 0.9887, 'test_acc': 0.9862, 'train_loss': 0.0519, 'test_loss': 0.061}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 78, 'train_acc': 0.9886, 'test_acc': 0.9867, 'train_loss': 0.0577, 'test_loss': 0.062}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 79, 'train_acc': 0.9868, 'test_acc': 0.9848, 'train_loss': 0.0656, 'test_loss': 0.0782}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 80, 'train_acc': 0.989, 'test_acc': 0.9865, 'train_loss': 0.055, 'test_loss': 0.0683}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 81, 'train_acc': 0.9885, 'test_acc': 0.985, 'train_loss': 0.0648, 'test_loss': 0.0811}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 82, 'train_acc': 0.988, 'test_acc': 0.9849, 'train_loss': 0.0603, 'test_loss': 0.0697}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 83, 'train_acc': 0.9884, 'test_acc': 0.9831, 'train_loss': 0.0603, 'test_loss': 0.0814}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 84, 'train_acc': 0.985, 'test_acc': 0.9818, 'train_loss': 0.073, 'test_loss': 0.0894}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 85, 'train_acc': 0.9876, 'test_acc': 0.9849, 'train_loss': 0.063, 'test_loss': 0.0709}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 86, 'train_acc': 0.9874, 'test_acc': 0.9837, 'train_loss': 0.0683, 'test_loss': 0.0776}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 87, 'train_acc': 0.9885, 'test_acc': 0.9857, 'train_loss': 0.0574, 'test_loss': 0.0672}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 88, 'train_acc': 0.9887, 'test_acc': 0.9854, 'train_loss': 0.0551, 'test_loss': 0.0685}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 89, 'train_acc': 0.9869, 'test_acc': 0.9864, 'train_loss': 0.0689, 'test_loss': 0.0803}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 90, 'train_acc': 0.9881, 'test_acc': 0.9848, 'train_loss': 0.0573, 'test_loss': 0.0764}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 91, 'train_acc': 0.9876, 'test_acc': 0.9844, 'train_loss': 0.0682, 'test_loss': 0.0848}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 92, 'train_acc': 0.9864, 'test_acc': 0.984, 'train_loss': 0.0625, 'test_loss': 0.073}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 93, 'train_acc': 0.9885, 'test_acc': 0.9836, 'train_loss': 0.0605, 'test_loss': 0.089}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 94, 'train_acc': 0.9885, 'test_acc': 0.9834, 'train_loss': 0.0629, 'test_loss': 0.0879}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 95, 'train_acc': 0.9892, 'test_acc': 0.9857, 'train_loss': 0.0544, 'test_loss': 0.0713}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 96, 'train_acc': 0.99, 'test_acc': 0.9865, 'train_loss': 0.0539, 'test_loss': 0.0676}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 97, 'train_acc': 0.9907, 'test_acc': 0.9873, 'train_loss': 0.0521, 'test_loss': 0.0689}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 98, 'train_acc': 0.988, 'test_acc': 0.9843, 'train_loss': 0.0585, 'test_loss': 0.0826}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 99, 'train_acc': 0.9908, 'test_acc': 0.9875, 'train_loss': 0.0499, 'test_loss': 0.0658}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 100, 'train_acc': 0.9891, 'test_acc': 0.9859, 'train_loss': 0.0543, 'test_loss': 0.0723}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 101, 'train_acc': 0.9874, 'test_acc': 0.9849, 'train_loss': 0.0574, 'test_loss': 0.0761}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 102, 'train_acc': 0.989, 'test_acc': 0.9869, 'train_loss': 0.0535, 'test_loss': 0.0711}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 103, 'train_acc': 0.9894, 'test_acc': 0.986, 'train_loss': 0.0508, 'test_loss': 0.0671}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 104, 'train_acc': 0.9879, 'test_acc': 0.9854, 'train_loss': 0.0615, 'test_loss': 0.0866}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 105, 'train_acc': 0.9885, 'test_acc': 0.9834, 'train_loss': 0.0518, 'test_loss': 0.0747}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 106, 'train_acc': 0.9908, 'test_acc': 0.9863, 'train_loss': 0.0432, 'test_loss': 0.0602}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 107, 'train_acc': 0.9892, 'test_acc': 0.9853, 'train_loss': 0.05, 'test_loss': 0.0735}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 108, 'train_acc': 0.9894, 'test_acc': 0.9855, 'train_loss': 0.0501, 'test_loss': 0.0741}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 109, 'train_acc': 0.9899, 'test_acc': 0.9854, 'train_loss': 0.0487, 'test_loss': 0.0716}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 110, 'train_acc': 0.9893, 'test_acc': 0.9847, 'train_loss': 0.0539, 'test_loss': 0.0817}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 111, 'train_acc': 0.991, 'test_acc': 0.9869, 'train_loss': 0.0504, 'test_loss': 0.0759}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 112, 'train_acc': 0.9908, 'test_acc': 0.9871, 'train_loss': 0.0507, 'test_loss': 0.0667}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 113, 'train_acc': 0.9906, 'test_acc': 0.9863, 'train_loss': 0.041, 'test_loss': 0.0653}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 114, 'train_acc': 0.9897, 'test_acc': 0.9857, 'train_loss': 0.0498, 'test_loss': 0.0729}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 115, 'train_acc': 0.9888, 'test_acc': 0.9832, 'train_loss': 0.0531, 'test_loss': 0.0834}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 116, 'train_acc': 0.9905, 'test_acc': 0.9876, 'train_loss': 0.0534, 'test_loss': 0.0709}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 117, 'train_acc': 0.9906, 'test_acc': 0.9874, 'train_loss': 0.0502, 'test_loss': 0.0743}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 118, 'train_acc': 0.9894, 'test_acc': 0.9851, 'train_loss': 0.0678, 'test_loss': 0.0956}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 119, 'train_acc': 0.9904, 'test_acc': 0.9869, 'train_loss': 0.0543, 'test_loss': 0.0845}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 120, 'train_acc': 0.9895, 'test_acc': 0.9851, 'train_loss': 0.0589, 'test_loss': 0.0821}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 121, 'train_acc': 0.9905, 'test_acc': 0.9856, 'train_loss': 0.0496, 'test_loss': 0.067}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 122, 'train_acc': 0.9906, 'test_acc': 0.9861, 'train_loss': 0.0569, 'test_loss': 0.0801}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 123, 'train_acc': 0.9914, 'test_acc': 0.9883, 'train_loss': 0.0417, 'test_loss': 0.0656}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 124, 'train_acc': 0.9886, 'test_acc': 0.9862, 'train_loss': 0.0643, 'test_loss': 0.0894}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 125, 'train_acc': 0.9914, 'test_acc': 0.9883, 'train_loss': 0.0468, 'test_loss': 0.072}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 126, 'train_acc': 0.9912, 'test_acc': 0.9889, 'train_loss': 0.0478, 'test_loss': 0.0663}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 127, 'train_acc': 0.9907, 'test_acc': 0.9876, 'train_loss': 0.0446, 'test_loss': 0.064}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 128, 'train_acc': 0.9902, 'test_acc': 0.9869, 'train_loss': 0.0548, 'test_loss': 0.0702}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 129, 'train_acc': 0.9909, 'test_acc': 0.9877, 'train_loss': 0.0472, 'test_loss': 0.0656}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 130, 'train_acc': 0.9905, 'test_acc': 0.9871, 'train_loss': 0.055, 'test_loss': 0.0731}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 131, 'train_acc': 0.9905, 'test_acc': 0.988, 'train_loss': 0.0559, 'test_loss': 0.0735}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 132, 'train_acc': 0.9922, 'test_acc': 0.9887, 'train_loss': 0.0434, 'test_loss': 0.0582}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 133, 'train_acc': 0.9896, 'test_acc': 0.9857, 'train_loss': 0.0542, 'test_loss': 0.0871}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 134, 'train_acc': 0.9912, 'test_acc': 0.987, 'train_loss': 0.0499, 'test_loss': 0.0797}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 135, 'train_acc': 0.9924, 'test_acc': 0.9879, 'train_loss': 0.0473, 'test_loss': 0.0722}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 136, 'train_acc': 0.9914, 'test_acc': 0.9887, 'train_loss': 0.0444, 'test_loss': 0.0573}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 137, 'train_acc': 0.9899, 'test_acc': 0.9854, 'train_loss': 0.0565, 'test_loss': 0.0772}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 138, 'train_acc': 0.991, 'test_acc': 0.9871, 'train_loss': 0.0527, 'test_loss': 0.0784}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 139, 'train_acc': 0.9898, 'test_acc': 0.9863, 'train_loss': 0.062, 'test_loss': 0.0846}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 140, 'train_acc': 0.989, 'test_acc': 0.9869, 'train_loss': 0.051, 'test_loss': 0.0625}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 141, 'train_acc': 0.9879, 'test_acc': 0.9863, 'train_loss': 0.0606, 'test_loss': 0.0664}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 142, 'train_acc': 0.9897, 'test_acc': 0.9864, 'train_loss': 0.0521, 'test_loss': 0.0696}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 143, 'train_acc': 0.9864, 'test_acc': 0.9852, 'train_loss': 0.0667, 'test_loss': 0.0777}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 144, 'train_acc': 0.9907, 'test_acc': 0.9877, 'train_loss': 0.049, 'test_loss': 0.0604}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 145, 'train_acc': 0.9905, 'test_acc': 0.9867, 'train_loss': 0.0466, 'test_loss': 0.0665}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 146, 'train_acc': 0.9876, 'test_acc': 0.9832, 'train_loss': 0.0702, 'test_loss': 0.099}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 147, 'train_acc': 0.988, 'test_acc': 0.9839, 'train_loss': 0.0647, 'test_loss': 0.0921}"
"{'C': 0.0, 'B': 10, 'learning_rate': 0.215, 'comm_round': 148, 'train_acc': 0.9886, 'test_acc': 0.9863, 'train_loss': 0.0586, 'test_loss': 0.0696}"
